r_id,r_name,DT_PEA,DT_BCHA
R_r_3989,"phosphatidylcholine (1-16:1, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_3990,"phosphatidylcholine (1-18:0, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_3991,"phosphatidylcholine (1-18:1, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_3992,"phosphatidylcholine (1-16:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_3993,"phosphatidylcholine (1-16:1, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_3994,"phosphatidylcholine (1-18:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_3995,"phosphatidylcholine (1-18:1, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_3996,"phosphatidylcholine transport, ER membrane-cytoplasm",0,0
R_r_3997,"phosphatidylethanolamine (1-16:0, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_3998,"phosphatidylethanolamine (1-16:1, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_3999,"phosphatidylethanolamine (1-18:0, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4000,"phosphatidylethanolamine (1-18:1, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4001,"phosphatidylethanolamine (1-16:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4002,"phosphatidylethanolamine (1-16:1, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4003,"phosphatidylethanolamine (1-18:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4004,"phosphatidylethanolamine (1-18:1, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4005,"phosphatidylethanolamine transport, ER membrane-cytoplasm",0,0
R_r_4006,"triglyceride (1-16:0, 2-16:1, 3-16:0) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4007,"triglyceride (1-16:0, 2-18:1, 3-16:0) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4008,"triglyceride (1-16:1, 2-16:1, 3-16:0) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4009,"triglyceride (1-16:1, 2-18:1, 3-16:0) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4010,"triglyceride (1-18:0, 2-16:1, 3-16:0) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4011,"triglyceride (1-18:0, 2-18:1, 3-16:0) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4012,"triglyceride (1-18:1, 2-16:1, 3-16:0) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4013,"triglyceride (1-18:1, 2-18:1, 3-16:0) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4014,"triglyceride (1-16:0, 2-16:1, 3-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4015,"triglyceride (1-16:0, 2-18:1, 3-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4016,"triglyceride (1-16:1, 2-16:1, 3-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4017,"triglyceride (1-16:1, 2-18:1, 3-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4018,"triglyceride (1-18:0, 2-16:1, 3-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4019,"triglyceride (1-18:0, 2-18:1, 3-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4020,"triglyceride (1-18:1, 2-16:1, 3-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4021,"triglyceride (1-18:1, 2-18:1, 3-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4022,"triglyceride (1-16:0, 2-16:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4023,"triglyceride (1-16:0, 2-18:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4024,"triglyceride (1-16:1, 2-16:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4025,"triglyceride (1-16:1, 2-18:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4026,"triglyceride (1-18:0, 2-16:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4027,"triglyceride (1-18:0, 2-18:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4028,"triglyceride (1-18:1, 2-16:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4029,"triglyceride (1-18:1, 2-18:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4030,"triglyceride (1-16:0, 2-16:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4031,"triglyceride (1-16:0, 2-18:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4032,"triglyceride (1-16:1, 2-16:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4033,"triglyceride (1-16:1, 2-18:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4034,"triglyceride (1-18:0, 2-16:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4035,"triglyceride (1-18:0, 2-18:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4036,"triglyceride (1-18:1, 2-16:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4037,"triglyceride (1-18:1, 2-18:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4038,"triglyceride transport, ER membrane-cytoplasm",0,0
R_r_4039,succinyl-CoA:acetate CoA transferase,0,0
R_r_4040,heme a transport,0,0
R_r_4041,biomass pseudoreaction,0,0
R_r_4042,raffinose invertase,0,0
R_r_4043,raffinose exchange,0,0
R_r_4044,melibiose exchange,0,0
R_r_4045,uridine hydrolase,0,0
R_r_4046,non-growth associated maintenance reaction,0,0
R_r_4047,protein pseudoreaction,0,0
R_r_4048,carbohydrate pseudoreaction,0,0
R_r_4049,RNA pseudoreaction,0,0
R_r_4050,DNA pseudoreaction,0,0
R_r_4051,ceramide transport,0,0
R_r_4052,inositol phosphomannosylinositol phosphoceramide transport,0,0
R_r_4053,inositol-P-ceramide transport,0,0
R_r_4054,mannosylinositol phosphorylceramide transport,0,0
R_r_4055,long-chain base transport,0,0
R_r_4056,long-chain base phosphate transport,0,0
R_r_4057,phosphatidate transport,0,0
R_r_4058,diglyceride transport,0,0
R_r_4059,sn-2-acyl-1-lysophosphatidylinositol transport,0,0
R_r_4060,phosphatidylglycerol transport,0,0
R_r_4061,cardiolipin transport,0,0
R_r_4062,lipid backbone exchange,0,0
R_r_4063,lipid backbone pseudoreaction,0,0
R_r_4064,lipid chain exchange,0,0
R_r_4065,lipid chain pseudoreaction,0,0
R_r_4066,ceramide-1 (C24) [Golgi] SLIME rxn,0,0
R_r_4067,ceramide-1 (C26) [Golgi] SLIME rxn,0,0
R_r_4068,ceramide-2 (C24) [Golgi] SLIME rxn,0,0
R_r_4069,ceramide-2 (C26) [Golgi] SLIME rxn,0,0
R_r_4070,ceramide-2' (C24) [Golgi] SLIME rxn,0,0
R_r_4071,ceramide-2' (C26) [Golgi] SLIME rxn,0,0
R_r_4072,ceramide-3 (C24) [Golgi] SLIME rxn,0,0
R_r_4073,ceramide-3 (C26) [Golgi] SLIME rxn,0,0
R_r_4074,ceramide-4 (C24) [Golgi] SLIME rxn,0,0
R_r_4075,ceramide-4 (C26) [Golgi] SLIME rxn,0,0
R_r_4076,phytosphingosine [endoplasmic reticulum] SLIME rxn,0,0
R_r_4077,phytosphingosine 1-phosphate [endoplasmic reticulum] SLIME rxn,0,0
R_r_4078,sphinganine [endoplasmic reticulum] SLIME rxn,0,0
R_r_4079,sphinganine 1-phosphate [endoplasmic reticulum] SLIME rxn,0,0
R_r_4080,"phosphatidate (1-16:0, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4081,"phosphatidate (1-16:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4082,"phosphatidate (1-16:1, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4083,"phosphatidate (1-16:1, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4084,"phosphatidate (1-18:0, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4085,"phosphatidate (1-18:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4086,"phosphatidate (1-18:1, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4087,"phosphatidate (1-18:1, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4088,"diglyceride (1-16:0, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4089,"diglyceride (1-16:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4090,"diglyceride (1-16:1, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4091,"diglyceride (1-16:1, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4092,"diglyceride (1-18:0, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4093,"diglyceride (1-18:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4094,"diglyceride (1-18:1, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4095,"diglyceride (1-18:1, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn",0,0
R_r_4096,sn-2-acyl-1-lysophosphatidylinositol (16:1) [endoplasmic reticulum membrane] SLIME rxn,0,0
R_r_4097,sn-2-acyl-1-lysophosphatidylinositol (18:1) [endoplasmic reticulum membrane] SLIME rxn,0,0
R_r_4098,"phosphatidylglycerol (1-16:0, 2-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4099,"phosphatidylglycerol (1-16:1, 2-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4100,"phosphatidylglycerol (1-18:0, 2-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4101,"phosphatidylglycerol (1-18:1, 2-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4102,"phosphatidylglycerol (1-16:0, 2-18:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4103,"phosphatidylglycerol (1-16:1, 2-18:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4104,"cardiolipin (1-16:0, 2-16:1, 3-16:0, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4105,"cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4106,"cardiolipin (1-16:0, 2-16:1, 3-18:0, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4107,"cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4108,"cardiolipin (1-16:0, 2-16:1, 3-16:0, 4-18:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4109,"cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-18:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4110,"cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4111,"cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4112,"cardiolipin (1-16:1, 2-16:1, 3-18:0, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4113,"cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4114,"cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-18:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4115,"cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4116,"cardiolipin (1-18:0, 2-16:1, 3-16:0, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4117,"cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4118,"cardiolipin (1-18:0, 2-16:1, 3-18:0, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4119,"cardiolipin (1-18:0, 2-16:1, 3-18:1, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4120,"cardiolipin (1-18:0, 2-16:1, 3-16:0, 4-18:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4121,"cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-18:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4122,"cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4123,"cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4124,"cardiolipin (1-18:1, 2-16:1, 3-18:0, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4125,"cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4126,"cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-18:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4127,"cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-18:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4128,"cardiolipin (1-16:0, 2-18:1, 3-16:0, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4129,"cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4130,"cardiolipin (1-16:0, 2-18:1, 3-18:0, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4131,"cardiolipin (1-16:0, 2-18:1, 3-18:1, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4132,"cardiolipin (1-16:0, 2-18:1, 3-16:0, 4-18:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4133,"cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-18:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4134,"cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4135,"cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4136,"cardiolipin (1-16:1, 2-18:1, 3-18:0, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4137,"cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4138,"cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-18:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4139,"cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4140,"cardiolipin (1-18:1, 2-18:1, 3-16:0, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4141,"cardiolipin (1-18:1, 2-18:1, 3-16:1, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4142,"cardiolipin (1-18:1, 2-18:1, 3-18:0, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4143,"cardiolipin (1-18:1, 2-18:1, 3-18:1, 4-16:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4144,"cardiolipin (1-18:1, 2-18:1, 3-16:0, 4-18:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4145,"cardiolipin (1-18:1, 2-18:1, 3-16:1, 4-18:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4146,"cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-18:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4147,"cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-18:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4148,"cardiolipin (1-18:0, 2-16:1, 3-18:1, 4-18:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4149,"cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-18:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4150,"cardiolipin (1-16:0, 2-18:1, 3-18:1, 4-18:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4151,"cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-18:1) [mitochondrial membrane] SLIME rxn",0,0
R_r_4152,Cytochrome c apocytochrome-c-lyase,0,0
R_r_4153,(R)-Acetoin:NAD+ oxidoreductase,0,0
R_r_4154,Probable diacetyl reductase [(R)-acetoin forming] 2 (EC 1.1.1.303),0,0
R_r_4155,"Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial (Glu-AdT subunit B) (EC 6.3.5.-) (Cytochrome c oxidase assembly factor PET112)",0,0
R_r_4156,Methionine aminopeptidase 2 (MAP 2) (MetAP 2) (EC 3.4.11.18) (Peptidase M),0,0
R_r_4157,ADP-ribose 1''-phosphate phosphatase (EC 3.1.3.84) (EC 3.2.2.-) ([Protein ADP-ribosylglutamate] hydrolase),0,0
R_r_4158,NADPH2:quinone oxidoreductase,0,0
R_r_4159,UDP-N-acetylglucosamine transferase subunit ALG14 (Asparagine-linked glycosylation protein 14),0,0
R_r_4160,ADP-ribose pyrophosphatase (EC 3.6.1.13) (ADP-ribose diphosphatase) (ADP-ribose phosphohydrolase) (Adenosine diphosphoribose pyrophosphatase) (ADPR-PPase),0,0
R_r_4161,Probable vacuolar amino acid transporter YPQ3 (PQ-loop repeat-containing protein 3) (Protein RTC2) (Restriction of telomere capping protein 2),0,0
R_r_4162,Probable vacuolar amino acid transporter YPQ3 (PQ-loop repeat-containing protein 3) (Protein RTC2) (Restriction of telomere capping protein 2),0,0
R_r_4163,Probable vacuolar amino acid transporter YPQ3 (PQ-loop repeat-containing protein 3) (Protein RTC2) (Restriction of telomere capping protein 2),0,0
R_r_4164,oxalate:CoA ligase (AMP-forming),0,0
R_r_4165,Glucosidase 2 subunit alpha (EC 3.2.1.84) (Alpha-glucosidase II subunit alpha) (Glucosidase II subunit alpha) (Reversal of TOR2 lethality protein 2),0,0
R_r_4166,Glucosidase 2 subunit alpha (EC 3.2.1.84) (Alpha-glucosidase II subunit alpha) (Glucosidase II subunit alpha) (Reversal of TOR2 lethality protein 2),0,0
R_r_4167,Vacuolar cation-chloride cotransporter 1 (Vacuolar homolog of CCC family protein 1),0,0
R_r_4168,Probable metabolite transport protein YBR241C,0,0
R_r_4169,Probable metabolite transport protein YBR241C,0,0
R_r_4170,UDP-N-acetyl-D-glucosamine:dolichyl-phosphate N-acetyl-D-glucosamine phosphotransferase,0,0
R_r_4171,(5-glutamyl)-peptide:amino-acid 5-glutamyltransferase,0,0
R_r_4172,P-type cation-transporting ATPase (EC 3.6.3.3) (Cadmium resistance protein 2) (Cadmium-translocating P-type ATPase) (Cd(2+)-exporting ATPase),0,0
R_r_4173,L-cysteine:sulfur-acceptor sulfurtransferase,0,0
R_r_4174,Probable ATP-dependent permease,0,0
R_r_4175,Putative aryl-alcohol dehydrogenase AAD3 (EC 1.1.1.-),0,0
R_r_4176,Putative aryl-alcohol dehydrogenase AAD3 (EC 1.1.1.-),0,0
R_r_4177,Putative aryl-alcohol dehydrogenase AAD3 (EC 1.1.1.-),0,0
R_r_4178,Putative aryl-alcohol dehydrogenase AAD3 (EC 1.1.1.-),0,0
R_r_4179,Putative aryl-alcohol dehydrogenase AAD3 (EC 1.1.1.-),0,0
R_r_4180,Benzyl alcohol:NAD+ oxidoreductase,0,0
R_r_4181,Manganese-transporting ATPase 1 (EC 3.6.3.-),0,0
R_r_4183,D-Mannitol:NAD+ 2-oxidoreductase,0,0
R_r_4184,4-hydroxy-4-methyl-2-oxoglutarate pyruvate-lyase (pyruvate-forming),0,0
R_r_4185,oxaloacetate carboxy-lyase (pyruvate-forming),0,0
R_r_4186,L-methionine:thioredoxin-disulfide S-oxidoreductase,0,0
R_r_4187,L-proline:tRNA(Pro) ligase (AMP-forming),0,0
R_r_4188,Glutathione-specific gamma-glutamylcyclotransferase (Gamma-GCG) (EC 4.3.2.-),0,0
R_r_4189,4a-hydroxytetrahydrobiopterin hydro-lyase,0,0
R_r_4190,superoxide:superoxide oxidoreductase,0,0
R_r_4191,2-Deoxy-D-glucose 6-phosphate phosphohydrolase,0,0
R_r_4192,Cytochrome c lysine N-methyltransferase 1 (EC 2.1.1.59),0,0
R_r_4193,S-Adenosyl-L-methionine:histone-L-lysine N6-methyltransferase,0,0
R_r_4194,Zinc transporter YKE4,0,0
R_r_4195,Zinc transporter YKE4,0,0
R_r_4196,NADH:ferricytochrome-b5 oxidoreductase,0,0
R_r_4197,NADH-cytochrome b5 reductase 1 (EC 1.6.2.2) (Microsomal cytochrome b reductase) (P35),0,0
R_r_4198,Benzil reductase ((S)-benzoin forming) IRC24 (EC 1.1.1.320) (Increased recombination centers protein 24),0,0
R_r_4199,Glutathione S-transferase 1 (EC 2.5.1.18) (GST-I),0,0
R_r_4200,Glutathione S-transferase 1 (EC 2.5.1.18) (GST-I),0,0
R_r_4201,Glutathione S-transferase 1 (EC 2.5.1.18) (GST-I),0,0
R_r_4202,L-methionine:oxidized-thioredoxin S-oxidoreductase,0,0
R_r_4203,Vacuolar aminopeptidase 1 (EC 3.4.11.22) (Aminopeptidase yscI) (Leucine aminopeptidase IV) (LAPIV) (Lysosomal aminopeptidase III) (Polypeptidase) (Vacuolar aminopeptidase I),0,0
R_r_4204,Vacuolar aminopeptidase 1 (EC 3.4.11.22) (Aminopeptidase yscI) (Leucine aminopeptidase IV) (LAPIV) (Lysosomal aminopeptidase III) (Polypeptidase) (Vacuolar aminopeptidase I),0,0
R_r_4205,5-oxo-L-proline amidohydrolase (ATP-hydrolysing),0,0
R_r_4206,threo-3-hydroxy-L-aspartate ammonia-lyase,0,0
R_r_4207,Glutathione S-transferase omega-like 2 (EC 2.5.1.18) (Extracellular mutant protein 4) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1),0,0
R_r_4208,glutathione:dehydroascorbate oxidoreductase,0,0
R_r_4209,Glutathione S-transferase omega-like 2 (EC 2.5.1.18) (Extracellular mutant protein 4) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1),0,0
R_r_4210,urea hydro-lyase (cyanamide-forming),0,0
R_r_4211,"D-ribose 5-phosphate,D-glyceraldehyde 3-phosphate pyridoxal 5-phosphate-lyase (glutamine-hydrolyzing)",0,0
R_r_4212,"D-ribulose 5-phosphate,D-glyceraldehyde 3-phosphate pyridoxal 5-phosphate-lyase",0,0
R_r_4214,L-cysteinylglycine dipeptidase,0,0
R_r_4215,Cys-Gly metallodipeptidase DUG1 (EC 3.4.13.-) (Deficient in utilization of glutathione protein 1) (GSH degradosomal complex subunit DUG1),0,0
R_r_4216,riboflavin-5-phosphate phosphohydrolase,0,0
R_r_4217,Fe(II):oxygen oxidoreductase; Fe2+:oxygen oxidoreductase,0,0
R_r_4218,D-aminoacyl-tRNA deacylase (DTD) (EC 3.1.1.96) (D-tyrosyl-tRNA(Tyr) deacylase) (Gly-tRNA(Ala) deacylase) (EC 3.1.1.-),0,0
R_r_4219,D-aminoacyl-tRNA deacylase (DTD) (EC 3.1.1.96) (D-tyrosyl-tRNA(Tyr) deacylase) (Gly-tRNA(Ala) deacylase) (EC 3.1.1.-),0,0
R_r_4220,4-nitrophenyl phosphate phosphohydrolase,0,0
R_r_4221,D-Iditol:NAD+ 2-oxidoreductase,0,0
R_r_4222,ATP:alpha-D-galactose 1-phosphotransferase,0,0
R_r_4223,3-Hydroxy-2-methylpropanoyl-CoA hydrolase,0,0
R_r_4224,Sodium transport ATPase 5 (EC 3.6.3.7),0,0
R_r_4225,Broad-range acid phosphatase DET1 (EC 3.1.3.-) (Decreased ergosterol transport protein 1),0,0
R_r_4226,L-Alanine:2-oxoglutarate aminotransferase,0,0
R_r_4227,2-phenylacetamide amidohydrolase,0,0
R_r_4228,Indole-3-acetamide amidohydrolase,0,0
R_r_4230,Probable amidase (EC 3.5.1.4),0,0
R_r_4231,Acylamide aminohydrolase,0,0
R_r_4232,ATP:D-Gluconate 6-phosphotransferase,0,0
R_r_4233,S-Adenosyl-L-methionine:protein-C-terminal-S-farnesyl-L-cysteine O-methyltransferase,0,0
R_r_4234,Phosphatidylinositol N-acetylglucosaminyltransferase subunit GPI19 (GPI-GlcNAc transferase complex subunit GPI19) (GPI-GnT subunit GPI19) (EC 2.4.1.198),0,0
R_r_4236,(R)-lactate hydro-lyase,0,0
R_r_4237,Calcium-transporting ATPase 2 (EC 3.6.3.8) (Vacuolar Ca(2+)-ATPase),0,0
R_r_4238,Calcium-transporting ATPase 2 (EC 3.6.3.8) (Golgi Ca(2+)-ATPase),0,0
R_r_4239,L-arginyl-tRNA(Arg):protein arginyltransferase,0,0
R_r_4241,Mannosyl-oligosaccharide glucosidase (EC 3.2.1.106) (Processing A-glucosidase I) (Glucosidase I),0,0
R_r_4242,"Initiation-specific alpha-1,6-mannosyltransferase (EC 2.4.1.232) (Outer chain elongation protein 1)",0,0
R_r_4243,"Alpha-1,3/1,6-mannosyltransferase ALG2 (EC 2.4.1.132) (EC 2.4.1.257) (Asparagine-linked glycosylation protein 2) (GDP-Man:Man(1)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase) (GDP-Man:Man(1)GlcNAc(2)-PP-dolichol mannosyltransferase) (GDP-Man:Man(2)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase)",0,0
R_r_4244,GDP-D-mannose:D-Man-alpha-(1->3)-D-Man-beta-(1->4)-D-GlcNAc-beta-(1->4)-D-GlcNAc-diphosphodolichol alpha-6-mannosyltransferase,0,0
R_r_4245,2-O-(6-phospho-alpha-D-mannosyl)-D-glycerate 6-phosphomannohydrolase,0,0
R_r_4246,Alpha-mannosidase (EC 3.2.1.24) (Alpha-D-mannoside mannohydrolase),0,0
R_r_4247,"ATP:L-threonyl,bicarbonate adenylyltransferase",0,0
R_r_4248,D-serine ammonia-lyase,0,0
R_r_4249,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide),0,0
R_r_4250,Dolichyl-diphosphate phosphohydrolase,0,0
R_r_4251,CTP:phosphatidate cytidyltransferase,0,0
R_r_4252,Thiamine thiazole synthase (Thiazole biosynthetic enzyme),0,0
R_r_4253,"dolichyl beta-D-glucosyl phosphate:D-Glc-alpha-(1->3)-D-Glc-alpha-(1->3)-D-Man-alpha-(1->2)-D-Man-alpha-(1->2)-D-Man-alpha-(1->3)-[D-Man-alpha-(1->2)-D-Man-alpha-(1->3)-[D-Man-alpha-(1->2)-D-Man-alpha-(1->6)]-D-Man-alpha-(1->6)]-D-Man-beta-(1->4)-D-GlcNAc-beta-(1->4)-D-GlcNAc-diphosphodolichol alpha-1,2-glucosyltransferase",0,0
R_r_4254,"nitric oxide, NADH2:oxygen oxidoreductase",0,0
R_r_4255,"nitric oxide, NADPH2:oxygen oxidoreductase",0,0
R_r_4256,Putative lipoate-protein ligase A (EC 6.3.1.20) (Altered inheritance rate of mitochondria protein 22),0,0
